,brand,model,OS,RAM,approx_price_EUR,battery_removable,battery_type,battery_mah,CPU_cores,CPU_speed,primary_camera_mp,secondary_camera_mp,internal_memory_gb
5261,Pantech,Flex  P8010,Android,1,230.0,True,Li-Ion,1830,2,1.5,8,2,8
5264,Pantech,Vega Racer 2 IM-A830L,Android,1,340.0,True,Li-Ion,2020,2,1.5,8,2,16
5266,Pantech,Burst,Android,1,270.0,True,Li-Ion,1650,2,1.5,5,VGA,16
5267,Pantech,Element,Android,1,220.0,False,Li-Ion,6400,2,1.5,5,2,16
5689,Prestigio,MultiPhone 8500 Duo,Microsoft,1,170.0,True,Li-Ion,2000,4,1.2,8,2,8
5690,Prestigio,MultiPhone 8400 Duo,Microsoft,512,90.0,True,Li-Ion,2000,4,1.2,8,VGA,4
5691,Prestigio,MultiPad 4 Quantum 10.1 3G,Android,1,220.0,False,Li-Po,7000,4,1.6,2,VGA,16
5692,Prestigio,MultiPad 4 Quantum 9.7 Colombia,Android,2,200.0,False,Li-Po,8000,4,1.6,5,2,16
5693,Prestigio,MultiPad 4 Ultra Quad 8.0 3G,Android,1,190.0,False,Li-Po,4600,4,1.2,5,2,16
5695,Prestigio,MultiPhone 7500,Android,1,280.0,False,Li-Po,2300,4,1.5,13,8,16
5697,Prestigio,MultiPhone 5500 Duo,Android,512,160.0,True,Li-Ion,2000,2,1.2,5,VGA,4
5700,Prestigio,MultiPhone 3400 Duo,Android,512,90.0,True,Li-Ion,1500,2,1.2,3.15,VGA,4
5701,Prestigio,MultiPhone 5430 Duo,Android,1,210.0,True,Li-Ion,2000,1,1.2,8,1.2,4
5703,Prestigio,MultiPhone 5300 Duo,Android,1,180.0,True,Li-Po,2100,4,1.2,8,1.2,4
5704,Prestigio,MultiPhone 5044 Duo,Android,1,200.0,True,Li-Po,2000,4,1.2,8,2,4
5705,Prestigio,MultiPhone 5000 Duo,Android,512,150.0,True,Li-Po,2200,2,1.2,5,VGA,4
5706,Prestigio,MultiPhone 4505 Duo,Android,512,120.0,True,Li-Po,1800,2,1.2,8,VGA,4
5707,Prestigio,MultiPhone 4500 Duo,Android,1,120.0,True,Li-Po,1850,2,1.2,8,VGA,4
5708,Prestigio,MultiPhone 4322 Duo,Android,512,120.0,True,Li-Ion,1500,2,1.2,8,VGA,4
5709,Prestigio,MultiPhone 4300 Duo,Android,512,110.0,True,Li-Po,1500,1,1.0,5,VGA,4
5710,Prestigio,MultiPhone 4055 Duo,Android,512,120.0,True,Li-Po,2500,2,1.2,8,VGA,4
5711,Prestigio,MultiPhone 4044 Duo,Android,512,100.0,True,Li-Ion,1500,2,1.2,8,VGA,4
5712,Prestigio,MultiPhone 4040 Duo,Android,512,100.0,True,Li-Ion,1500,1,1.0,5,VGA,4
5713,Prestigio,MultiPhone 3540 Duo,Android,512,80.0,True,Li-Ion,2000,1,1.0,3.15,VGA,4
5716,Prestigio,Multipad 4 Quantum 10.1,Android,1,220.0,False,Li-Po,7000,4,1.6,2,VGA,8
5717,Prestigio,Multipad 4 Quantum 9.7,Android,2,200.0,False,Li-Po,8000,4,1.6,2,2,8
5718,Prestigio,Multipad 4 Quantum 7.85,Android,1,140.0,False,Li-Po,4700,4,1.6,2,VGA,8
5719,Prestigio,MultiPad Note 8.0 3G,Android,1,240.0,False,Li-Po,6000,2,1.6,5,VGA,16
5720,Prestigio,MultiPad 2 Pro Duo 8.0 3G,Android,1,200.0,False,Li-Po,5300,2,1.2,5,2,16
5723,Prestigio,MultiPad 10.1 Ultimate 3G,Android,1,230.0,False,Li-Po,6400,2,1.6,2,2,16
5724,Prestigio,MultiPad 10.1 Ultimate,Android,1,190.0,False,Li-Po,6400,2,1.6,2,2,16
5727,Prestigio,MultiPad 7.0 Ultra Duo,Android,1,130.0,False,Li-Po,4000,2,1.6,2,VGA,8
5730,Prestigio,MultiPad 7.0 Prime Duo,Android,1,110.0,False,Li-Po,3200,2,1.5,2,VGA,16
5731,Prestigio,MultiPad 8.0 Pro Duo,Android,1,200.0,False,Li-Po,4700,2,1.5,VGA,No,8
5734,Prestigio,MultiPad 7.0 Ultra + New,Android,512,70.0,False,Li-Po,3200,1,1.0,VGA,No,4
5737,Prestigio,MultiPad 7.0 Ultra +,Android,512,70.0,False,Li-Po,3200,1,1.0,VGA,No,8
5738,Prestigio,MultiPad 7.0 Ultra,Android,512,130.0,False,Li-Po,3000,1,1.0,VGA,No,4
5755,QMobile,Noir E8,Android,3,400.0,False,Li-Po,3500,8,2.0,24,8,64
5756,QMobile,Noir S5,Android,1,130.0,,Li-Ion,2300,4,1.3,8,8,8
5758,QMobile,Noir Z9,Android,2,230.0,False,Li-Po,2000,4,1.2,8,5,16
5759,QMobile,A1,Android,1,100.0,,Li-Ion,1700,4,1.3,5,2,8
5760,QMobile,Noir S1,Android,1,100.0,True,Li-Ion,2000,4,1.3,5,5,8
5764,QMobile,Noir X950,Android,2,200.0,,Li-Ion,2500,8,1.5,13,5,16
5765,QMobile,QTab V10,Android,1,120.0,,Li-Ion,4700,4,1.3,5,2,8
5767,QMobile,Noir i8,Android,1,100.0,,Li-Ion,2120,4,1.3,8,2,8
5768,QMobile,Noir X450,Android,1,160.0,,Li-Ion,1950,4,1.3,5,2,8
5769,QMobile,Noir Z8 Plus,Android,2,180.0,True,Li-Ion,2820,4,1.2,13,5,16
5770,QMobile,Noir X350,Android,1,110.0,,Li-Po,1800,4,1.3,5,2,8
5771,QMobile,Noir LT600,Android,1,160.0,,Li-Ion,2000,4,1.2,8,5,8
5772,QMobile,Noir M300,Android,1,160.0,,Li-Ion,5000,4,1.3,8,2,8
5773,QMobile,W1,Microsoft,512,60.0,,Li-Ion,1950,4,1.2,5,VGA,4
5774,QMobile,Noir Z8,Android,2,170.0,True,Li-Ion,2400,4,1.2,13,5,16
5775,QMobile,Noir A750,Android,1,220.0,,Li-Ion,2000,4,1.2,13,5,16
5776,QMobile,Linq X70,Android,1,90.0,,Li-Ion,1500,4,1.3,5,VGA,8
5777,QMobile,Noir Z7,Android,1,210.0,False,Li-Ion,2050,8,1.7,8,5,16
5779,QMobile,Noir LT250,Android,1,150.0,,Li-Ion,2000,4,1.7,8,5,4
5781,QMobile,Noir X600,Android,2,150.0,,Li-Ion,1800,8,1.4,8,2,16
5782,QMobile,Noir X700,Android,1,150.0,,Li-Ion,1920,8,1.4,8,2,8
5783,QMobile,Noir X900,Android,2,160.0,,Li-Ion,2100,8,1.7,13,5,16
5784,QMobile,Noir X60,Android,512,90.0,,Li-Ion,1500,4,1.3,5,VGA,4
5785,QMobile,Noir X80,Android,512,80.0,,Li-Ion,1500,2,1.3,5,VGA,4
5786,QMobile,Noir X90,Android,1,80.0,,Li-Ion,1800,2,1.3,5,VGA,8
5787,QMobile,Noir X550,Android,1,120.0,,Li-Ion,1800,4,1.3,8,2,8
5788,QMobile,Linq X300,Android,1,110.0,,Li-Ion,1800,4,1.3,8,2,8
5789,QMobile,Linq X100,Android,1,100.0,,Li-Ion,1700,4,1.3,5,VGA,8
5790,QMobile,Noir X35,Android,512,60.0,,Li-Ion,1450,2,1.0,3.15,VGA,4
5791,QMobile,Noir X400,Android,1,90.0,,Li-Ion,1800,4,1.3,8,2,8
5792,QMobile,Noir X500,Android,1,100.0,,Li-Ion,1700,4,1.3,8,2,8
5794,QMobile,Noir i7,Android,1,120.0,,Li-Ion,1700,4,1.3,5,2,8
5795,QMobile,Noir M90,Android,1,120.0,,Li-Ion,4200,4,1.3,8,2,8
5796,QMobile,Noir X800,Android,2,110.0,,Li-Ion,2000,8,1.4,8,2,16
5798,QMobile,Noir A115 ATV,Android,512,60.0,,Li-Ion,1700,2,1.0,3.15,VGA,512
5799,QMobile,Noir i10,Android,1,120.0,,Li-Ion,1700,4,1.3,8,2,8
5801,QMobile,Noir A8i,Android,512,90.0,,Li-Ion,1600,2,1.3,5,VGA,4
5802,QMobile,Noir Z5,Android,2,310.0,False,Li-Po,2500,4,2.3,16,8,16
5803,QMobile,Noir i12,Android,2,160.0,,Li-Ion,2000,4,1.3,13,5,16
5804,QMobile,Noir Z6,Android,2,200.0,False,Li-Ion,2300,8,1.7,13,5,16
5805,QMobile,QTab X50,Android,1,160.0,,Li-Ion,4500,4,1.2,5,2,16
5806,QMobile,Noir A120,Android,512,80.0,,Li-Ion,1500,2,1.0,5,VGA,4
5808,QMobile,Noir A110,Android,512,60.0,,Li-Ion,1300,2,1.0,2,VGA,512
5809,QMobile,Noir i9,Android,1,130.0,,Li-Ion,2000,4,1.3,8,2,4
5810,QMobile,Noir i6,Android,1,120.0,,Li-Po,1800,4,1.3,5,2,8
5811,QMobile,Noir A75,Android,512,80.0,,Li-Ion,1500,2,1.0,3.15,VGA,4
5812,QMobile,Noir i5i,Android,1,80.0,,Li-Ion,1700,4,1.3,5,VGA,4
5813,QMobile,Noir i5,Android,512,80.0,,Li-Ion,2000,4,1.3,5,2,4
5814,QMobile,Noir A550,Android,1,140.0,,Li-Ion,1700,4,1.3,8,2,4
5815,QMobile,Noir V4,Android,1,180.0,,Li-Ion,2600,4,1.2,12,5,16
5816,QMobile,Noir Z4,Android,2,200.0,,Li-Ion,2000,4,1.5,13,5,32
5817,QMobile,Noir Z3,Android,1,210.0,,Li-Ion,2000,4,1.5,8,5,16
5818,QMobile,Noir A15 3D,Android,512,150.0,,Li-Ion,2200,2,1.2,5,VGA,4
5819,QMobile,Noir A950,Android,1,120.0,,Li-Ion,2100,4,1.2,8,1,4
5820,QMobile,Noir A500,Android,512,130.0,,Li-Ion,1800,4,1.2,5,VGA,4
5962,Samsung,Galaxy J7 Max,Android,4,250.0,False,Li-Ion,3300,8,2.4,13,13,32
5963,Samsung,Galaxy J7 Pro,Android,3,300.0,False,Li-Ion,3600,8,1.6,13,13,64
5964,Samsung,Galaxy J7 (2017),Android,3,340.0,False,Li-Ion,3600,8,1.6,13,13,16
5965,Samsung,Galaxy J5 (2017),Android,2,280.0,False,Li-Ion,3000,8,1.6,13,13,16
5968,Samsung,Galaxy S8,Android,4,700.0,False,Li-Ion,3000,8,2.3,12,8,64
5969,Samsung,Galaxy S8+,Android,4,900.0,False,Li-Ion,3500,8,2.3,12,8,64
5972,Samsung,Galaxy Xcover 4,Android,2,240.0,True,Li-Ion,2800,4,1.4,13,5,16
5973,Samsung,Galaxy Tab S3 9.7,Android,4,750.0,False,,6000,4,2.15,13,5,32
5974,Samsung,Galaxy J1 mini prime,Android,1,110.0,True,Li-Ion,1500,4,1.5,5,VGA,8
5975,Samsung,Galaxy J3 Emerge,Android,1.5,260.0,True,Li-Ion,2600,8,1.4,5,2,16
5976,Samsung,Galaxy C7 Pro,Android,4,420.0,False,Li-Ion,3300,8,2.2,16,16,64
5977,Samsung,Galaxy A7 (2017),Android,3,530.0,False,Li-Ion,3600,8,1.9,16,16,32
5978,Samsung,Galaxy A5 (2017),Android,3,430.0,False,Li-Ion,3000,8,1.9,16,16,32
5979,Samsung,Galaxy A3 (2017),Android,2,330.0,False,Li-Ion,2350,8,1.6,13,8,16
5980,Samsung,Galaxy Grand Prime Plus,Android,1.5,140.0,True,Li-Ion,2600,4,1.4,8,5,8
5981,Samsung,Galaxy J2 Prime,Android,1.5,130.0,True,Li-Ion,2600,4,1.4,8,5,8
5982,Samsung,Galaxy C9 Pro,Android,6,620.0,False,,4000,8,1.95,16,16,64
5983,Samsung,Galaxy A8 (2016),Android,3,560.0,False,Li-Ion,3300,8,2.1,16,8,32
5984,Samsung,Galaxy On8,Android,3,300.0,True,Li-Ion,3300,8,1.6,13,5,16
5985,Samsung,Galaxy On7 (2016),Android,3,260.0,False,Li-Ion,3300,8,2.0,13,8,32
5989,Samsung,Galaxy J5 Prime,Android,2,230.0,False,Li-Ion,2400,4,1.4,13,5,32
5990,Samsung,Galaxy J7 Prime,Android,3,280.0,False,Li-Ion,3300,8,1.6,13,8,32
5991,Samsung,Z2,Tizen,1,80.0,True,Li-Ion,1500,4,1.5,5,VGA|,8
5992,Samsung,Galaxy Note7 (USA),Android,4,760.0,False,Li-Ion,3500,4,2.15,12,5,64
5993,Samsung,Galaxy Note7,Android,4,850.0,False,Li-Ion,3500,8,2.3,12,5,64
5994,Samsung,Galaxy On7 Pro,Android,2,180.0,True,Li-Ion,3000,4,1.2,13,5,16
5995,Samsung,Galaxy On5 Pro,Android,2,150.0,True,Li-Ion,2600,4,1.3,8,5,16
5997,Samsung,Galaxy J Max,Android,1.5,220.0,False,Li-Ion,4000,4,1.5,8,2,8
5998,Samsung,Galaxy J2 Pro (2016),Android,2,160.0,True,Li-Ion,2600,4,1.5,8,5,16
5999,Samsung,Galaxy J2 (2016),Android,1.5,150.0,True,Li-Ion,2600,4,1.5,8,5,8
6000,Samsung,Z3 Corporate Edition,Tizen,1,270.0,True,Li-Ion,2600,4,1.2,8,5,8
6002,Samsung,Galaxy S7 active,Android,4,710.0,False,Li-Ion,4000,4,2.15,12,5,32
6003,Samsung,Galaxy J3 Pro,Android,2,150.0,True,Li-Ion,2600,4,1.2,8,5,16
6004,Samsung,Galaxy C7,Android,4,450.0,False,Li-Ion,3300,8,2.0,16,8,64
6005,Samsung,Galaxy C5,Android,4,360.0,False,Li-Ion,2600,8,1.5,16,8,64
6006,Samsung,Galaxy A9 Pro (2016),Android,4,500.0,False,Li-Ion,5000,8,1.8,16,8,32
6007,Samsung,Galaxy J7 (2016),Android,2,230.0,True,Li-Ion,3300,8,1.6,13,5,16
6008,Samsung,Galaxy J5 (2016),Android,2,190.0,True,Li-Ion,3100,4,1.2,13,5,16
6009,Samsung,Galaxy Tab A 10.1 (2016),Android,2,220.0,False,Li-Ion,7300,8,1.6,8,2,16
6010,Samsung,Galaxy Tab A 7.0 (2016),Android,1.5,130.0,False,Li-Ion,4000,4,1.3,5,2,8
6011,Samsung,Galaxy S7,Android,4,500.0,False,Li-Ion,3000,8,2.3,12,5,64
6012,Samsung,Galaxy S7 edge,Android,4,570.0,False,Li-Ion,3600,4,2.15,12,5,64
6013,Samsung,Galaxy S7 edge (USA),Android,4,550.0,False,Li-Ion,3600,4,2.15,12,5,32
6014,Samsung,Galaxy S7 (USA),Android,4,460.0,False,Li-Ion,3000,4,2.15,12,5,32
6015,Samsung,Galaxy J1 Nxt,Android,1,90.0,True,Li-Ion,1500,4,1.2,5,VGA,8
6017,Samsung,Galaxy Tab E 8.0,Android,1.5,180.0,False,Li-Ion,5000,4,1.3,5,2,16
6018,Samsung,Galaxy J1 (2016),Android,1,130.0,True,Li-Ion,2050,4,1.3,5,2,8
6019,Samsung,Galaxy A9 (2016),Android,3,460.0,False,Li-Ion,4000,8,1.8,13,8,32
6020,Samsung,Galaxy A7 (2016),Android,3,380.0,False,Li-Ion,3300,8,1.6,13,5,16
6021,Samsung,Galaxy A5 (2016),Android,2,270.0,False,Li-Ion,2900,8,1.6,13,5,16
6022,Samsung,Galaxy A3 (2016),Android,1.5,200.0,False,Li-Ion,2300,4,1.5,13,5,16
6024,Samsung,Galaxy J3 (2016),Android,1.5/2,140.0,True,Li-Ion,2600,4,1.5,8,5,8
6025,Samsung,Galaxy View,Android,2,640.0,False,Li-Ion,5700,8,1.6,2.1,No,64
6026,Samsung,Galaxy On7,Android,1.5,180.0,True,Li-Ion,3000,4,1.2,13,5,8
6027,Samsung,Galaxy On5,Android,1.5,140.0,True,Li-Ion,2600,4,1.3,8,5,8
6028,Samsung,Z3,Tizen,1,110.0,True,Li-Ion,2600,4,1.3,8,5,8
6029,Samsung,Galaxy J1 Ace,Android,512,140.0,True,Li-Ion,1900,4,1.5,5,2,4
6033,Samsung,Galaxy Note5 (USA),Android,4,540.0,False,Li-Ion,3000,8,2.1,16,5,64
6034,Samsung,Galaxy Note5,Android,4,590.0,False,Li-Po,3000,8,2.1,16,5,64
6035,Samsung,Galaxy Note5 Duos,Android,4,600.0,False,Li-Po,3000,8,2.1,16,5,64
6036,Samsung,Galaxy S6 edge+ (USA),Android,4,550.0,False,Li-Ion,3000,8,2.1,16,5,64
6037,Samsung,Galaxy S6 edge+,Android,4,530.0,False,Li-Ion,3000,8,2.1,16,5,64
6038,Samsung,Galaxy S6 edge+ Duos,Android,4,530.0,False,Li-Ion,3000,8,2.1,16,5,64
6039,Samsung,Galaxy S5 Neo,Android,2,350.0,True,Li-Ion,2800,8,1.6,16,5,16
6040,Samsung,Galaxy S4 mini I9195I,Android,1.5,190.0,True,Li-Ion,1900,4,1.2,8,1.9,8
6042,Samsung,Galaxy Tab S2 9.7,Android,3,520.0,False,Li-Ion,5870,8,1.9,8,2.1,64
6043,Samsung,Galaxy Tab S2 8.0,Android,3,440.0,False,Li-Ion,4000,8,1.9,8,2.1,64
6044,Samsung,Galaxy A8 Duos,Android,2,380.0,False,Li-Ion,3050,8,1.8,16,5,32
6045,Samsung,Galaxy A8,Android,2,350.0,False,Li-Ion,3050,8,1.8,16,5,32
6047,Samsung,Galaxy J7,Android,1.5,250.0,True,Li-Ion,3000,8,1.4,13,5,16
6048,Samsung,Galaxy J5,Android,1.5,160.0,True,Li-Ion,2600,4,1.2,13,5,8
6049,Samsung,Galaxy Tab 4 10.1 (2015),Android,1.5,280.0,False,Li-Po,6800,4,1.2,3.15,1.3,16
6054,Samsung,Galaxy S6 active,Android,3,380.0,False,Li-Ion,3500,8,2.1,16,5,64
6058,Samsung,Galaxy Xcover 3,Android,1.5,220.0,True,Li-Ion,2200,4,1.2,5,2,8
6059,Samsung,Galaxy S6 edge (USA),Android,3,600.0,False,Li-Ion,2600,8,2.1,16,5,64
6060,Samsung,Galaxy S6 (USA),Android,3,410.0,False,Li-Ion,2550,8,2.1,16,5,64
6061,Samsung,Galaxy S6 edge,Android,3,420.0,False,Li-Ion,2600,8,2.1,16,5,64
6063,Samsung,Galaxy S6 Duos,Android,3,400.0,False,Li-Ion,2550,8,2.1,16,5,64
6064,Samsung,Galaxy S6,Android,3,400.0,False,Li-Ion,2550,8,2.1,16,5,64
6066,Samsung,Galaxy J1,Android,512,110.0,True,Li-Ion,1850,2,1.2,5,2,4
6067,Samsung,Galaxy J2,Android,1,150.0,True,Li-Ion,2000,4,1.3,5,2,8
6068,Samsung,Galaxy Tab 3 Lite 7.0 VE,Android,1,120.0,False,Li-Ion,3600,4,1.3,2,No,8
6069,Samsung,Z1,Tizen,768,80.0,True,Li-Ion,1500,2,1.2,3.15,VGA,4
6070,Samsung,Galaxy A7 Duos,Android,2,300.0,False,Li-Ion,2600,8,1.5,13,5,16
6071,Samsung,Galaxy A7,Android,2,300.0,False,Li-Ion,2600,8,1.5,13,5,16
6072,Samsung,Galaxy Grand Max,Android,1.5,260.0,True,Li-Ion,2500,4,1.2,13,5,16
6073,Samsung,Galaxy E7,Android,2,230.0,False,Li-Ion,2950,4,1.2,13,5,16
6074,Samsung,Galaxy E5,Android,1.5,200.0,False,Li-Ion,2400,4,1.2,8,5,16
6075,Samsung,Galaxy Core Prime,Android,1,150.0,True,Li-Ion,2000,4,1.2,5,2,8
6076,Samsung,Galaxy A5 Duos,Android,2,290.0,False,Li-Ion,2300,4,1.2,13,5,16
6077,Samsung,Galaxy A5,Android,2,260.0,False,Li-Ion,2300,4,1.2,13,5,16
6078,Samsung,Galaxy A3 Duos,Android,1,230.0,False,Li-Ion,1900,4,1.2,8,5,16
6079,Samsung,Galaxy A3,Android,1,190.0,False,Li-Ion,1900,4,1.2,8,5,16
6080,Samsung,Galaxy S5 Plus,Android,2,380.0,True,Li-Ion,2800,4,2.5,16,2,32
6081,Samsung,Galaxy Pocket 2,Android,512,100.0,True,Li-Ion,1200,1,1.0,2,No,4
6083,Samsung,Galaxy Grand Prime Duos TV,Android,1,150.0,True,Li-Ion,2600,4,1.2,8,5,8
6084,Samsung,Galaxy Grand Prime,Android,1,140.0,True,Li-Ion,2600,4,1.2,8,5,8
6085,Samsung,Galaxy Ace Style LTE G357,Android,1,200.0,True,Li-Ion,1900,4,1.2,5,1.3,8
6086,Samsung,Galaxy Note Edge,Android,3,400.0,True,Li-Ion,3000,4,2.7,16,3.7,64
6087,Samsung,Galaxy Note 4 Duos,Android,3,500.0,True,Li-Ion,3000,4,2.7,16,3.7,16
6088,Samsung,Galaxy Note 4 (USA),Android,3,550.0,True,Li-Ion,3220,4,2.7,16,3.7,32
6089,Samsung,Galaxy Note 4,Android,3,440.0,True,Li-Ion,3220,4,2.7,16,3.7,32
6090,Samsung,Galaxy Tab Active LTE,Android,1.5,600.0,True,Li-Ion,4450,4,1.2,3.15,1.2,16
6091,Samsung,Galaxy Tab Active,Android,1.5,500.0,True,Li-Ion,4450,4,1.2,3.15,1.2,16
6092,Samsung,Galaxy Mega 2,Android,1.5,340.0,True,Li-Ion,2800,4,1.5,8,2.1,16
6096,Samsung,Gear 2,Tizen-based,512,230.0,False,Li-Ion,300,2,1.0,2,No,4
6098,Samsung,Galaxy S5 LTE-A G901F,Android,2,390.0,True,Li-Ion,2800,4,2.5,16,2,32
6099,Samsung,Galaxy Alpha (S801),Android,2,450.0,True,Li-Ion,1860,4,2.5,12,2.1,32
6100,Samsung,Galaxy Alpha,Android,2,390.0,True,Li-Ion,1860,8,1.8,12,2.1,32
6102,Samsung,Galaxy Avant,Android,1.5,160.0,True,Li-Ion,2100,4,1.2,5,VGA,16
6109,Samsung,Galaxy S5 mini,Android,1.5,220.0,True,Li-Ion,2100,4,1.4,8,2.1,16
6115,Samsung,Galaxy S5 Sport,Android,2,500.0,True,Li-Ion,2800,4,2.5,16,2,16
6116,Samsung,Galaxy S5 LTE-A G906S,Android,3,550.0,True,Li-Ion,2800,4,2.5,16,2,32
6117,Samsung,Galaxy Tab S 8.4 LTE,Android,3,370.0,False,Li-Ion,4900,4,2.3,8,2.1,32
6118,Samsung,Galaxy Tab S 8.4,Android,3,300.0,False,Li-Ion,4900,8,1.9,8,2.1,32
6119,Samsung,Galaxy Tab S 10.5 LTE,Android,3,440.0,False,Li-Ion,7900,4,2.3,8,2.1,32
6120,Samsung,Galaxy Tab S 10.5,Android,3,370.0,False,Li-Ion,7900,8,1.9,8,2.1,32
6122,Samsung,I9301I Galaxy S3 Neo,Android,1.5,270.0,True,Li-Ion,2100,4,1.4,8,1.9,16
6125,Samsung,Galaxy S5 Active,Android,2,530.0,True,Li-Ion,2800,4,2.5,16,2,16
6126,Samsung,Galaxy K zoom,Android,2,440.0,True,Li-Ion,2430,6,1.3,20.7,2,8
6128,Samsung,I9300I Galaxy S3 Neo,Android,1.5,300.0,True,Li-Ion,2100,4,1.4,8,1.9,16
6130,Samsung,ATIV SE,Microsoft,2,440.0,True,Li-Ion,2600,4,2.3,13,2,16
6132,Samsung,Galaxy Tab 4 7.0 3G,Android,1.5,240.0,False,Li-Po,4000,4,1.2,3.15,1.3,8
6133,Samsung,Galaxy Tab 4 7.0 LTE,Android,1.5,280.0,False,Li-Po,4000,4,1.2,3.15,1.3,8
6134,Samsung,Galaxy Tab 4 8.0,Android,1.5,270.0,False,Li-Po,4450,4,1.2,3.15,1.3,16
6137,Samsung,Galaxy Tab 4 10.1,Android,1.5,270.0,False,Li-Po,6800,4,1.2,3.15,1.3,16
6142,Samsung,Galaxy S5 Duos,Android,2,420.0,True,Li-Ion,2800,4,2.5,16,2,16
6143,Samsung,Galaxy S5 (octa-core),Android,2,380.0,True,Li-Ion,2800,8,1.9,16,2,32
6144,Samsung,Galaxy S5 (USA),Android,2,480.0,True,Li-Ion,2800,4,2.5,16,2,16
6145,Samsung,Galaxy S5,Android,2,360.0,True,Li-Ion,2800,4,2.5,16,2,32
6150,Samsung,Galaxy Star Trios S5283,Android,512,120.0,True,Li-Ion,1300,1,1.0,2,No,4
6151,Samsung,Galaxy Note 3 Neo Duos,Android,2,410.0,True,Li-Ion,3100,4,1.6,8,2,16
6152,Samsung,Galaxy Note 3 Neo,Android,2,320.0,True,Li-Ion,3100,6,1.3,8,2,16
6153,Samsung,Galaxy Tab 3 Lite 7.0 3G,Android,1,190.0,False,Li-Ion,3600,2,1.2,2,No,8
6154,Samsung,Galaxy Tab 3 Lite 7.0,Android,1,150.0,False,Li-Ion,3600,2,1.2,2,No,8
6155,Samsung,Galaxy Grand Neo,Android,1,130.0,True,Li-Ion,2100,4,1.2,5,VGA/,8
6156,Samsung,Galaxy Note Pro 12.2 LTE,Android,3,670.0,False,Li-Ion,9500,4,2.3,8,2,64
6157,Samsung,Galaxy Note Pro 12.2 3G,Android,3,640.0,False,Li-Ion,9500,8,1.9,8,2,64
6158,Samsung,Galaxy Note Pro 12.2,Android,3,540.0,False,Li-Ion,9500,8,1.9,8,2,64
6159,Samsung,Galaxy Tab Pro 12.2 LTE,Android,3,500.0,False,Li-Ion,9500,4,2.3,8,2,64
6160,Samsung,Galaxy Tab Pro 12.2 3G,Android,3,470.0,False,Li-Ion,9500,8,1.9,8,2,64
6161,Samsung,Galaxy Tab Pro 12.2,Android,3,420.0,False,Li-Po,9500,8,1.9,8,2,64
6162,Samsung,Galaxy Tab Pro 10.1 LTE,Android,2,420.0,False,Li-Ion,8220,4,2.3,8,2,32
6163,Samsung,Galaxy Tab Pro 10.1,Android,2,360.0,False,Li-Ion,8220,8,1.9,8,2,32
6164,Samsung,Galaxy Tab Pro 8.4 3G/LTE,Android,2,420.0,False,Li-Ion,4800,4,2.3,8,2,32
6165,Samsung,Galaxy Tab Pro 8.4,Android,2,290.0,False,Li-Ion,4800,4,2.3,8,2,32
6168,Samsung,Galaxy S4 Active LTE-A,Android,2,410.0,True,Li-Ion,2600,4,2.3,13,2,32
6169,Samsung,Galaxy J,Android,3,450.0,True,Li-Ion,2600,4,2.3,13,2,16
6171,Samsung,Galaxy S Duos 2 S7582,Android,768,130.0,True,Li-Ion,1500,2,1.2,5,VGA,4
6172,Samsung,Galaxy Grand 2,Android,1.5,180.0,True,Li-Ion,2600,4,1.2,8,1.9,8
6173,Samsung,I9230 Galaxy Golden,Android,1.5,590.0,True,Li-Ion,1820,2,1.7,8,1.9,16
6174,Samsung,Galaxy Express 2,Android,1.5,210.0,True,Li-Ion,2100,2,1.7,5,VGA,8
6176,Samsung,I9506 Galaxy S4,Android,2,390.0,True,Li-Ion,2600,4,2.3,13,2,32
6178,Samsung,Galaxy Round G910S,Android,3,680.0,True,Li-Ion,2800,4,2.3,13,2,32
6184,Samsung,Galaxy Note 10.1 (2014 Edition),Android,3,370.0,False,Li-Po,8220,4,2.3,8,2,64
6185,Samsung,Galaxy Note 3,Android,3,420.0,True,Li-Ion,3200,4,2.3,13,2,64
6187,Samsung,Galaxy Prevail 2,Android,512,140.0,True,Li-Ion,1750,1,1.4,5,1.3,4
6190,Samsung,Galaxy S4 zoom,Android,1.5,280.0,True,Li-Ion,2330,2,1.5,16,1.9,8
6192,Samsung,Galaxy Ace 3,Android,1,130.0,True,Li-Ion,1500,2,1.0,5,VGA,4
6193,Samsung,I9190 Galaxy S4 mini,Android,1.5,230.0,True,Li-Ion,1900,2,1.7,8,1.9,8
6194,Samsung,I9295 Galaxy S4 Active,Android,2,310.0,True,Li-Ion,2600,4,1.9,8,2,16
6195,Samsung,Galaxy Tab 3 8.0,Android,1.5,270.0,False,Li-Ion,4450,2,1.5,5,1.3,32
6196,Samsung,Galaxy Tab 3 10.1 P5220,Android,1,290.0,False,Li-Po,6800,2,1.6,3.15,1.3,32
6197,Samsung,Galaxy Tab 3 10.1 P5200,Android,1,330.0,False,Li-Po,6800,2,1.6,3.15,1.3,32
6198,Samsung,Galaxy Tab 3 10.1 P5210,Android,1,260.0,False,Li-Po,6800,2,1.6,3.15,1.3,32
6199,Samsung,Galaxy Exhibit T599,Android,1,90.0,True,Li-Ion,1500,1,1.0,5,1.9,4
6200,Samsung,Galaxy Core I8260,Android,1,160.0,True,Li-Ion,1800,2,1.2,5,VGA,8
