brand,model,OS,RAM,approx_price_EUR,battery_removable,battery_type,battery_mah,CPU_cores,CPU_speed,primary_camera_mp,secondary_camera_mp,internal_memory_gb
HTC,Desire 820G+ dual sim,Android,1,180.0,False,Li-Po,2600,8,1.7,13,8,16
HTC,One M9+,Android,3,500.0,False,Li-Po,2840,8,2.2,20,4,32
HTC,One M8s,Android,2,330.0,False,Li-Po,2840,8,1.7,13,5,32
HTC,One E9+,Android,3,320.0,False,Li-Po,2800,8,2.0,20,13,32
HTC,One E9,Android,2,320.0,False,Li-Po,2800,8,2.0,13,4,16
HTC,One M9,Android,3,420.0,False,Li-Po,2840,8,1.5,20,4,32
HTC,Desire 820s dual sim,Android,2,370.0,False,Li-Po,2600,8,1.7,13,8,16
HTC,Desire 626G+,Android,1,250.0,False,Li-Po,2000,8,1.7,13,5,8
HTC,Desire 626,Android,1/2,180.0,False,Li-Ion,2000,8,1.7,13,5,16
HTC,Desire 826 dual sim,Android,2,200.0,False,Li-Po,2600,8,1.7,13,4,16
HTC,Desire 620G dual sim,Android,1,190.0,True,Li-Po,2100,8,1.7,8,5,8
HTC,Desire 620,Android,1,180.0,True,Li-Po,2100,4,1.2,8,5,8
HTC,Nexus 9,Android,2,300.0,False,Li-Po,6700,2,2.3,8,1.6,16
HTC,Desire 816G dual sim,Android,16,260.0,False,Li-Po,2600,4,1.3,13,5,8
HTC,One (M8 Eye),Android,2,260.0,False,Li-Po,2600,4,2.3,13,5,16
HTC,Desire Eye,Android,2,380.0,False,Li-Po,2400,4,2.3,13,13,16
HTC,Desire 612,Android,1,240.0,False,Li-Po,2040,4,1.2,8,1.3,8
HTC,Desire 820q dual sim,Android,1,260.0,False,Li-Po,2600,4,1.2,13,8,16
HTC,Desire 820 dual sim,Android,2,320.0,False,Li-Po,2600,8,1.7,13,8,16
HTC,Desire 820,Android,2,340.0,False,Li-Po,2600,8,1.5,13,8,16
HTC,One (E8) CDMA,Android,2,350.0,False,Li-Ion,2600,4,2.3,13,5,16
HTC,Desire 510,Android,1,200.0,True,Li-Po,2100,4,1.2,5,VGA/,8
HTC,One (M8) for Windows,Microsoft,2,300.0,False,Li-Ion,2600,4,2.3,4,5,32
HTC,One (M8) for Windows (CDMA),Microsoft,2,300.0,False,Li-Ion,2600,4,2.3,4,5,32
HTC,Butterfly 2,Android,2,250.0,False,Li-Po,2700,4,2.5,13,5,32
HTC,One Remix,Android,1.5,280.0,False,Li-Po,2100,4,1.2,13,5,16
HTC,One (M8) dual sim,Android,2,300.0,False,Li-Po,2600,4,2.3,4,5,16
HTC,Desire 516 dual sim,Android,1,160.0,True,Li-Po,1950,4,1.2,5,2,4
HTC,One (E8),Android,2,420.0,False,Li-Po,2600,4,2.5,13,5,16
HTC,One mini 2,Android,1,250.0,False,Li-Po,2110,4,1.2,13,5,16
HTC,Desire 616 dual sim,Android,1,180.0,True,Li-Po,2000,8,1.4,8,2,4
HTC,Desire 210 dual sim,Android,512,100.0,True,Li-Po,1300,2,1.0,5,VGA,4
HTC,One (M8) CDMA,Android,2,250.0,False,Li-Ion,2600,4,2.3,4,5,32
HTC,One (M8),Android,2,250.0,False,Li-Po,2600,4,2.3,4,5,32
HTC,Desire 310 dual sim,Android,512,140.0,True,Li-Ion,2000,4,1.3,5,VGA|,4
HTC,Desire 310,Android,512,150.0,True,Li-Ion,2000,4,1.3,5,VGA|,4
HTC,Desire 816 dual sim,Android,1.5,250.0,False,Li-Po,2600,4,1.6,13,5,8
HTC,Desire 816,Android,1.5,250.0,False,Li-Po,2600,4,1.6,13,5,8
HTC,Desire 610,Android,1,200.0,False,Li-Po,2040,4,1.2,8,1.3,8
HTC,Desire 501 dual sim,Android,1,190.0,True,Li-Ion,2100,2,1.2,8,2.1,8
HTC,Desire 700,Android,1,220.0,True,Li-Po,2100,4,1.2,8,2.1,8
HTC,Desire 700 dual sim,Android,1,250.0,True,Li-Po,2100,4,1.2,8,2.1,8
HTC,Desire 601 dual sim,Android,1,270.0,True,Li-Po,2100,4,1.2,5,VGA,4
HTC,One Max,Android,2,370.0,False,Li-Po,3300,4,1.7,4,2.1,32
HTC,Desire 300,Android,512,160.0,True,Li-Ion,1650,2,1.0,5,VGA,4
HTC,Desire 601,Android,1,230.0,True,Li-Po,2100,2,1.4,5,VGA,8
HTC,Desire 500,Android,1,180.0,True,Li-Ion,1800,4,1.2,8,1.6,4
HTC,One mini,Android,1,240.0,False,Li-Po,1800,2,1.4,4,1.6,16
HTC,8XT,Microsoft,1,170.0,True,Li-Po,1800,2,1.4,8,1.6,8
HTC,Butterfly S,Android,2,300.0,False,Li-Po,3200,4,1.9,4,2.1,16
HTC,Desire 600 dual sim,Android,1,290.0,True,Li-Ion,1860,4,1.2,8,1.6,8
HTC,First,Android,1,200.0,False,Li-Po,2000,2,1.4,5,1.6,16
HTC,One Dual Sim,Android,2,300.0,False,Li-Po,2300,4,1.7,4,2.1,32
HTC,One,Android,2,270.0,False,Li-Po,2300,4,1.7,4,2.1,64
HTC,Butterfly,Android,2,330.0,False,Li-Po,2020,4,1.5,8,2.1,16
HTC,DROID DNA,Android,2,280.0,False,Li-Ion,2020,4,1.5,8,2.1,16
HTC,One SV,Android,1,200.0,True,Li-Ion,1800,2,1.2,5,1.6,8
HTC,Desire SV,Android,768,270.0,True,Li-Ion,1620,2,1.0,8,No,4
HTC,One VX,Android,1,290.0,False,Li-Ion,1800,2,1.2,5,VGA,8
HTC,One X+,Android,1,220.0,False,Li-Ion,2100,4,1.7,8,1.6,64
HTC,Windows Phone 8X,Microsoft,1,170.0,False,Li-Ion,1800,2,1.5,8,2.1,16
HTC,Windows Phone 8S,Microsoft,512,150.0,False,Li-Po,1700,2,1.0,5,No,4
HTC,Desire X,Android,768,190.0,True,Li-Ion,1650,2,1.0,5,No,4
HTC,Desire VT,Android,512,200.0,True,Li-Ion,1650,1,1.0,5,No,4
HTC,Desire VC,Android,512,150.0,True,Li-Ion,1650,1,1.0,5,No,4
HTC,Desire V,Android,512,160.0,True,Li-Ion,1650,1,1.0,5,No,4
HTC,Desire C,Android,512,120.0,True,Li-Ion,1230,1,0.6,5,No,4
HTC,DROID Incredible 4G LTE,Android,1,270.0,False,Li-Ion,1700,2,1.2,8,1.3,8
HTC,Evo 4G LTE,Android,1,180.0,False,Li-Ion,2000,2,1.5,8,1.3,16
HTC,One X,Android,1,170.0,False,Li-Po,1800,4,1.5,8,1.3,32
HTC,One X AT&T,Android,1,190.0,False,Li-Po,1800,2,1.5,8,1.3,16
HTC,One XL,Android,1,180.0,False,Li-Po,1800,2,1.5,8,1.3,32
HTC,One S C2,Android,1,180.0,False,Li-Po,1650,2,1.7,8,VGA,16
HTC,One S,Android,1,220.0,False,Li-Po,1650,2,1.5,8,VGA,16
HTC,Velocity 4G Vodafone,Android,1,160.0,True,Li-Ion,1620,2,1.5,8,1.3,16
HTC,One V,Android,512,130.0,False,Li-Ion,1500,1,1.0,5,No,4
HTC,Velocity 4G,Android,1,200.0,True,Li-Ion,1620,2,1.5,8,1.3,16
HTC,Rezound,Android,1,160.0,True,Li-Ion,1620,2,1.5,8,2,16
HTC,Vivid,Android,1,160.0,True,Li-Ion,1620,2,1.2,8,1.3,16
HTC,Sensation XL,Android,768,170.0,True,Li-Ion,1600,1,1.5,8,1.3,16
HTC,Explorer,Android,512,70.0,True,Li-Ion,1230,1,0.6,3.15,No,512
HTC,Amaze 4G,Android,1,180.0,True,Li-Ion,1730,2,1.5,8,2,16
HTC,Rhyme,Android,768,140.0,False,Li-Ion,1600,1,1.0,5,VGA,4
HTC,Rhyme CDMA,Android,768,120.0,False,Li-Ion,1600,1,1.0,5,VGA,4
HTC,Sensation XE,Android,768,140.0,True,Li-Ion,1730,2,1.5,8,VGA,4
HTC,Jetstream,Android,1,280.0,False,Li-Ion,7300,2,1.5,8,1.3,32
HTC,Titan,Microsoft,512,140.0,True,Li-Ion,1600,1,1.5,8,1.3,16
HTC,Radar,Microsoft,512,140.0,False,Li-Ion,1520,1,1.0,5,VGA,8
HTC,Panache,Android,768,200.0,True,Li-Ion,1400,1,1.0,5,VGA,8
HTC,Status,Android,512,70.0,True,Li-Ion,1250,1,0.8,5,VGA,512
HTC,Trophy,Microsoft,576,90.0,True,Li-Ion,1300,1,1.0,5,No,16
HTC,DROID Incredible 2,Android,768,100.0,True,Li-Ion,1450,1,1.0,8,1.3,1.1
HTC,Sensation 4G,Android,768,210.0,True,Li-Ion,1520,2,1.2,8,VGA,1
HTC,EVO 3D,Android,1,150.0,True,Li-Ion,1730,2,1.2,5,1.3,1
HTC,Sensation,Android,768,120.0,True,Li-Ion,1520,2,1.2,8,VGA,1
HTC,EVO 3D CDMA,Android,1,220.0,True,Li-Ion,1730,2,1.2,5,1.3,4
HTC,HD7S,Microsoft,576,120.0,True,Li-Ion,1230,1,1.0,5,No,16
HTC,Incredible S,Android,768,190.0,True,Li-Ion,1450,1,1.0,8,1.3,1.1
HTC,Desire S,Android,768,100.0,True,Li-Ion,1450,1,1.0,5,VGA,1.1
HTC,Wildfire S,Android,512,100.0,True,Li-Ion,1230,1,0.6,5,No,512
HTC,Salsa,Android,512,130.0,True,Li-Ion,1520,1,0.8,5,VGA,512
HTC,Flyer,Android,1,300.0,False,Li-Po,4000,1,1.5,5,1.3,32
HTC,Flyer Wi-Fi,Android,1,110.0,False,Li-Ion,4000,1,1.5,5,1.3,32
HTC,Inspire 4G,Android,768,120.0,True,Li-Ion,1230,1,1.0,8,No,4
HTC,ThunderBolt 4G,Android,768,230.0,True,Li-Ion,1400,1,0.0,8,1.3,4
HTC,EVO Shift 4G,Android,512,120.0,True,Li-Ion,1500,1,0.8,5,Yes,2
HTC,Gratia,Android,384,120.0,True,Li-Ion,1200,1,0.6,5,No,512
HTC,HD7,Microsoft,512,120.0,True,Li-Ion,1230,1,1.0,5,No,8
HTC,7 Pro,Microsoft,576,190.0,True,Li-Ion,1230,1,1.0,5,No,8
HTC,7 Surround,Microsoft,448,90.0,True,Li-Ion,1230,1,1.0,5,No,16
HTC,7 Mozart,Microsoft,512,130.0,True,Li-Ion,1300,1,1.0,8,No,8
HTC,7 Trophy,Microsoft,576,90.0,True,Li-Ion,1300,1,1.0,5,No,8
HTC,Arrive,Microsoft,576,90.0,True,Li-Ion,1500,1,1.0,5,No,8
HTC,Desire HD,Android,768,150.0,True,Li-Ion,1230,1,1.0,8,No,1.5
HTC,Desire Z,Android,512,100.0,True,Li-Ion,1300,1,0.8,5,No,1.5
HTC,Evo 4G+,Android,1,150.0,True,Li-Ion,1730,2,1.2,8,1.3,4
HTC,Aria,Android,384,150.0,True,Li-Ion,1200,1,0.6,5,No,512
HTC,Desire,Android,576,140.0,True,Li-Ion,1400,1,1.0,5,No,512
HTC,HD mini,Microsoft,384,120.0,True,Li-Ion,1200,1,0.6,5,No,512
HTC,Legend,Android,384,120.0,True,Li-Ion,1300,1,0.6,5,No,512
HTC,Google Nexus One,Android,512,120.0,True,Li-Ion,1400,1,1.0,5,No,512
HTC,HD2,Microsoft,448,140.0,True,Li-Ion,1230,1,1.0,5,No,512
HTC,Evo 4G,Android,512,90.0,True,Li-Ion,1500,1,1.0,8,1.3,1
HTC,Pure,Microsoft,288,80.0,True,Li-Ion,1100,1,0.528,5,VGA,512
HTC,Hero CDMA,Android,288,80.0,True,Li-Ion,1500,1,0.528,5,No,512
HTC,Hero,Android,288,100.0,True,Li-Ion,1350,1,0.528,5,No,512
HTC,Magic,Android,288,90.0,True,Li-Ion,1340,1,0.528,3.15,No,512
HTC,Tilt2,Microsoft,288,90.0,True,Li-Ion,1500,1,0.528,3.15,No,512
HTC,Touch Pro2 CDMA,Microsoft,288,120.0,True,Li-Ion,1500,1,0.528,3.15,No,512
HTC,Touch Pro2,Microsoft,288,120.0,True,Li-Ion,1500,1,0.528,3.15,VGA,512
HTC,Touch Diamond2 CDMA,Microsoft,288,150.0,True,Li-Ion,1500,1,0.528,5,Yes,512
HTC,Touch Diamond2,Microsoft,288,150.0,True,Li-Ion,1100,1,0.528,5,VGA,512
HTC,Dream,Android,192,150.0,True,Li-Ion,1150,1,0.528,3.15,No,256
HTC,MAX 4G,Microsoft,288,310.0,True,Li-Ion,1500,1,0.4,3.15,VGA,8
HTC,Touch HD T8285,Microsoft,288,280.0,True,Li-Ion,1350,1,0.528,5,VGA,512
HTC,Touch HD,Microsoft,288,290.0,True,Li-Ion,1350,1,0.528,5,VGA,512
HTC,Touch Pro,Microsoft,288,200.0,True,Li-Ion,1340,1,0.528,3.15,VGA,512
HTC,Touch Diamond,Microsoft,192,130.0,True,Li-Ion,900,1,0.528,3.15,VGA,4
HTC,Touch Cruise,Microsoft,128,210.0,True,Li-Ion,1350,1,0.4,3.15,VGA,256
HTC,Touch Dual,Microsoft,128,130.0,True,Li-Ion,1120,1,0.4,2,CIF,256
HTC,S730,Microsoft,64,250.0,True,Li-Ion,1050,1,0.4,2,VGA,256
HTC,TyTN II,Microsoft,128,140.0,True,Li-Po,1350,1,0.4,3.15,VGA,256
Huawei,Honor 9,Android,4/6,500.0,False,Li-Po,3200,8,2.4,20,8,64
Huawei,Y7 Prime,Android,3,250.0,False,Li-Ion,4000,8,1.4,12,8,32
Huawei,MediaPad M3 Lite 8,Android,3,300.0,False,Li-Po,4800,8,1.4,8,8,32
Huawei,MediaPad M3 Lite 10,Android,3,330.0,False,Li-Ion,6660,8,1.4,8,8,32
Huawei,nova 2 plus,Android,4,380.0,False,Li-Po,3340,8,2.36,12,20,128
Huawei,nova 2,Android,4,330.0,False,Li-Po,2950,8,2.36,12,20,64
Huawei,MediaPad T3 8.0,Android,2,220.0,False,Li-Ion,4800,4,1.4,5,2,16
Huawei,MediaPad T3 7.0,Android,1,130.0,,Li-Ion,3100,4,1.3,2,2,8
Huawei,Y7,Android,2,250.0,False,Li-Ion,4000,8,1.4,12,8,16
Huawei,Honor 6A,Android,2,150.0,,Li-Ion,3020,8,1.5,13,5,16
Huawei,Y6 (2017),Android,2,150.0,,Li-Ion,3000,4,1.4,13,5,16
Huawei,Y5 (2017),Android,2,160.0,,Li-Ion,3000,4,1.4,8,5,16
Huawei,Honor 8 Pro,Android,4/6,550.0,False,Li-Po,4000,8,2.4,12,8,64
Huawei,P10 Plus,Android,4,700.0,False,Li-Ion,3750,8,2.4,20,8,64
Huawei,P10,Android,4,600.0,False,Li-Ion,3200,8,2.4,20,8,64
Huawei,P10 Lite,Android,3/4,280.0,False,Li-Po,3000,8,2.36,12,8,32
Huawei,P8 Lite (2017),Android,3,200.0,False,Li-Ion,3000,8,2.1,12,8,16
Huawei,Honor Magic,Android,4,600.0,False,Li-Ion,2900,8,2.3,12,8,64
Huawei,Enjoy 6s,Android,2,250.0,False,Li-Po,3020,8,1.4,13,5,16
Huawei,Mate 9 Pro,Android,4,850.0,False,Li-Po,4000,8,2.4,20,8,64
Huawei,Mate 9 Porsche Design,Android,6,1400.0,False,Li-Po,4000,8,2.4,20,8,256
Huawei,Mate 9,Android,4,630.0,False,Li-Po,4000,8,2.4,20,8,64
Huawei,Honor V8,Android,4,450.0,False,Li-Ion,3500,8,2.3,12,8,32
Huawei,Enjoy 6,Android,3,200.0,False,Li-Po,4100,8,1.4,13,5,16
Huawei,Honor Pad 2,Android,3,230.0,False,Li-Po,4800,8,1.2,8,2,32
Huawei,Honor 6X,Android,3,210.0,False,,3340,8,2.1,12,8,32
Huawei,Honor Holly 3,Android,2,140.0,False,Li-Ion,3100,8,1.2,13,8,16
Huawei,MediaPad M3 8.4,Android,4,340.0,False,Li-Po,5100,8,2.3,8,8,64
Huawei,nova plus,Android,3,420.0,False,Li-Po,3340,8,2.0,16,8,32
Huawei,nova,Android,3,300.0,False,Li-Po,3020,8,2.0,12,8,32
Huawei,MediaPad T2 10.0 Pro,Android,2,240.0,False,Li-Ion,6660,8,1.2,8,2,16
Huawei,MediaPad T2 7.0 Pro,Android,2,230.0,False,Li-Po,4360,8,1.2,13,5,16
Huawei,G9 Plus,Android,3/4,280.0,False,Li-Po,3340,8,2.0,16,8,32
Huawei,Honor Note 8,Android,4,440.0,False,Li-Po,4500,8,2.5,13,5,64
Huawei,Honor 8,Android,4,340.0,False,Li-Po,3000,8,2.3,12,8,64
Huawei,Honor 5A,Android,2,120.0,,Li-Ion,2200,4,1.0,13,5,16
Huawei,MediaPad M2 7.0,Android,3,250.0,False,Li-Ion,4360,8,1.5,13,5,32
Huawei,Honor 5c,Android,2,170.0,False,,3000,8,2.0,13,8,16
Huawei,Y3II,Android,1,80.0,True,Li-Po,2100,4,1.0,5,2,8
Huawei,Y5II,Android,1,110.0,True,Li-Po,2200,4,1.3,8,2,8
Huawei,P9 lite,Android,2/3,250.0,False,,3000,8,2.0,13,8,16
Huawei,P9 Plus,Android,4,580.0,False,Li-Po,3400,8,2.5,12,8,64
Huawei,P9,Android,3,400.0,False,Li-Ion,3000,8,2.5,12,8,32
Huawei,Honor Holly 2 Plus,Android,2,140.0,False,Li-Po,4000,4,1.3,13,5,16
Huawei,MediaPad M2 10.0,Android,2,310.0,False,Li-Po,6660,8,2.0,13,5,16
Huawei,Enjoy 5s,Android,2,200.0,False,Li-Ion,2200,8,1.5,13,5,16
Huawei,Mate 8,Android,3,430.0,False,Li-Po,4000,8,2.3,16,8,32
Huawei,G7 Plus,Android,3,280.0,False,Li-Ion,3000,8,1.5,13,5,32
Huawei,Honor 5X,Android,2,300.0,False,Li-Ion,3000,8,1.2,13,5,16
Huawei,Y6 Pro,Android,2,190.0,False,Li-Po,4000,4,1.3,13,5,16
Huawei,Nexus 6P,Android,3,450.0,False,Li-Po,3450,8,1.55,12.3,8,64
Huawei,Mate S,Android,3,350.0,False,,2700,8,2.2,13,8,64
Huawei,Honor 7i,Android,3,310.0,False,Li-Po,3100,8,1.7,13,13,32
Huawei,Y6,Android,1/2,90.0,True,Li-Po,2200,4,1.1,8,2,8
Huawei,G8,Android,2,330.0,False,,3000,8,1.5,13,5,16
Huawei,Honor 7,Android,3,300.0,False,Li-Po,3100,8,2.2,20,8,64
Huawei,MediaPad M2 8.0,Android,2,250.0,False,Li-Po,4800,8,2.0,8,2,16
Huawei,Honor Bee,Android,1,70.0,True,Li-Ion,1730,4,1.2,8,2,8
Huawei,Y560,Android,1,110.0,True,Li-Ion,2000,4,1.1,5,2,8
Huawei,Y625,Android,1,130.0,True,Li-Po,2000,4,1.2,8,2,4
Huawei,Honor 4C,Android,2,170.0,False,Li-Ion,2550,8,1.2,13,5,8
Huawei,P8lite ALE-L04,Android,2,230.0,False,Li-Ion,2200,8,1.5,13,5,16
Huawei,P8lite,Android,2,170.0,False,Li-Ion,2200,8,1.2,13,5,16
Huawei,P8max,Android,3,420.0,False,Li-Po,4360,8,2.2,13,5,64
Huawei,P8,Android,3,270.0,False,Li-Po,2680,8,2.0,13,8,64
Huawei,SnapTo,Android,1,170.0,False,Li-Ion,2200,4,1.2,5,2,8
Huawei,MediaPad X2,Android,2,370.0,False,Li-Po,5000,8,1.5,13,5,16
Huawei,Y635,Android,1,140.0,True,Li-Po,2000,4,1.2,5,2,4
Huawei,Y360,Android,512,90.0,True,Li-Po,1730,4,1.2,5,2,4
Huawei,Ascend Y540,Android,1,110.0,True,Li-Ion,1950,2,1.3,5,VGA,4
Huawei,Ascend G628,Android,1,140.0,True,Li-Ion,,8,1.7,8,2,8
Huawei,Ascend Y520,Android,512,80.0,True,Li-Ion,1750,2,1.3,5,VGA,4
Huawei,Ascend Y221,Android,512,130.0,True,Li-Ion,1350,2,1.0,2,No,4
Huawei,Ascend GX1,Android,1,200.0,True,Li-Ion,3500,4,1.2,8,2,8
Huawei,Honor 6 Plus,Android,3,320.0,False,Li-Po,3600,8,1.8,8,8,16GB
Huawei,Ascend Mate7 Monarch,Android,3,500.0,False,Li-Po,4100,8,1.8,13,5,64
Huawei,Honor 4X,Android,2,200.0,False,Li-Po,3000,8,1.2,13,5,8
Huawei,Honor Holly,Android,1,100.0,True,Li-Ion,2000,4,1.3,8,2,16
Huawei,MediaPad T1 10,Android,1,180.0,False,Li-Po,4800,4,1.2,5,2,8
Huawei,MediaPad T1 8.0,Android,1,150.0,False,Li-Po,4800,4,1.2,5,VGA,8
Huawei,Honor 4 Play,Android,1,100.0,False,Li-Ion,2000,4,1.2,8,2,8
Huawei,Ascend G620s,Android,1,180.0,False,Li-Po,2000,4,1.2,8,2,8
Huawei,Ascend Y550,Android,1,130.0,True,Li-Ion,2000,4,1.2,5,2,4
Huawei,Ascend Mate7,Android,2,340.0,False,Li-Po,4100,8,1.8,13,5,16
Huawei,Honor 3C Play,Android,1,130.0,True,Li-Ion,2000,4,1.3,8,2,16
Huawei,Honor 6,Android,3,290.0,False,Li-Po,3100,8,1.7,13,5,32
Huawei,Honor 3X Pro,Android,2,200.0,True,Li-Ion,3000,8,1.7,13,5,32
Huawei,Honor 3C 4G,Android,1,200.0,True,Li-Ion,2300,4,1.6,8,5,8
Huawei,Ascend G535,Android,1,110.0,False,Li-Ion,2000,4,1.2,5,1,8
Huawei,Ascend G630,Android,1,170.0,False,Li-Ion,2000,4,1.2,8,1,4
Huawei,Ascend Y330,Android,512,70.0,True,Li-Ion,1500,2,1.3,3.15,No,4
Huawei,Ascend P7,Android,2,250.0,False,Li-Po,2500,4,1.8,13,8,16
Huawei,Ascend P7 mini,Android,1,180.0,False,Li-Po,2000,4,1.2,8,5,8
Huawei,Ascend G730,Android,1,270.0,True,Li-Ion,2300,4,1.3,5,VGA,4
Huawei,Ascend Y600,Android,512,100.0,True,Li-Ion,2100,2,1.3,5,VGA,4
Huawei,Ascend G6 4G,Android,1,240.0,False,Li-Ion,2000,4,1.2,8,5,8
Huawei,MediaPad M1,Android,1,300.0,False,Li-Po,4800,4,1.6,5,1,8
Huawei,MediaPad X1,Android,2,350.0,False,Li-Po,5000,4,1.6,13,5,16
Huawei,Ascend Y530,Android,512,100.0,True,Li-Ion,1750,2,1.2,5,VGA,4
Huawei,Ascend Mate2 4G,Android,2,330.0,False,Li-Ion,4050,4,1.6,13,5,16
Huawei,Ascend Y320,Android,512,100.0,True,Li-Ion,1350,2,1.3,2,No,4
Huawei,Ascend Y220,Android,256,60.0,True,Li-Ion,1350,2,1.0,0,No,512
Huawei,Honor 3X G750,Android,2,250.0,True,Li-Po,3000,8,1.7,13,5,8
Huawei,Honor 3C,Android,2,140.0,True,Li-Po,2300,4,1.3,8,5,8
Huawei,Ascend G740,Android,1,250.0,True,Li-Ion,2400,2,1.2,8,1,8
Huawei,Ascend Y511,Android,512,110.0,True,Li-Ion,1730,2,1.3,3.15,VGA,4
Huawei,Ascend W2,Microsoft,512,150.0,True,Li-Ion,1700,2,1.4,5,No,8
Huawei,Ascend G700,Android,2,190.0,True,Li-Ion,2150,4,1.2,8,1.3,8
Huawei,G610s,Android,1,150.0,True,Li-Ion,2150,4,1.2,5,VGA,4
Huawei,U8687 Cronos,Android,512,50.0,True,Li-Ion,,1,1.0,3.15,No,4
Huawei,Ascend G525,Android,1,160.0,True,Li-Ion,1700,4,1.2,5,VGA,4
Huawei,MediaPad 7 Vogue,Android,1,180.0,False,Li-Po,4100,4,1.2,3.15,VGA,8
Huawei,Ascend P6,Android,2,230.0,False,Li-Po,2000,4,1.5,8,5,8
Huawei,Ascend Y300,Android,512,90.0,True,Li-Ion,1730,2,1.0,5,VGA,4
Huawei,Premia 4G M931,Android,1,120.0,True,Li-Ion,1650,2,1.5,5,1.3,4
Huawei,Ascend Y210D,Android,256,70.0,True,Li-Ion,1700,1,1.0,2,No,512
Huawei,Ascend P2,Android,1,210.0,True,Li-Ion,2420,4,1.5,13,1.3,16
Huawei,Ascend G615,Android,1,250.0,True,Li-Po,2150,4,1.4,8,1.3,8
Huawei,Ascend G350,Android,512,170.0,True,Li-Ion,1730,2,1.0,5,VGA,4
Huawei,Ascend W1,Microsoft,512,160.0,True,Li-Ion,1950,2,1.2,5,VGA,4
Huawei,Ascend Mate,Android,2,230.0,False,Li-Ion,4050,4,1.5,8,1,8
Huawei,Ascend D2,Android,2,310.0,True,Li-Ion,3000,4,1.5,13,1.3,32
Huawei,Ascend G510,Android,512,100.0,True,Li-Ion,1700,2,1.2,5,VGA,4
Huawei,Ascend G500,Android,1,200.0,True,Li-Po,1930,1,1.0,5,VGA,4
Huawei,MediaPad 10 Link,Android,1,250.0,False,Li-Po,6600,4,1.2,3.15,VGA,8
Huawei,Honor 2,Android,2,150.0,True,Li-Ion,2230,4,1.4,8,1.3,8
Huawei,Ascend Y,Android,256,60.0,True,Li-Ion,1400,1,0.8,3.15,No,120
Huawei,Summit,Android,512,100.0,True,Li-Ion,1400,1,0.6,3.15,No,512
Huawei,Ascend P1 LTE,Android,1,150.0,True,Li-Po,2000,2,1.5,8,1.3,4
Huawei,Fusion 2 U8665,Android,512,50.0,True,Li-Ion,1400,1,0.8,3.15,No,4
Huawei,Ascend G330,Android,512,110.0,True,Li-Ion,1500,2,1.0,5,VGA,4
Huawei,Ascend Y100,Android,256,70.0,True,Li-Ion,1050,1,0.8,3.15,No,512
Huawei,Ascend Y200,Android,256,110.0,True,Li-Ion,1250,1,0.8,3.15,No,512
Huawei,Ascend G330D U8825D,Android,512,110.0,True,Li-Ion,1550,2,1.0,5,VGA,4
Huawei,Ascend G300,Android,512,130.0,True,Li-Ion,1350,1,1.0,5,No,4
Huawei,Ascend P1 XL U9200E,Android,1,230.0,False,Li-Ion,2600,2,1.5,8,1.3,4
Huawei,Ascend P1,Android,1,170.0,False,Li-Ion,1670,2,1.5,8,1.3,4
Huawei,Ascend D1 XL U9500E,Android,1,350.0,True,Li-Ion,2600,2,1.5,8,1.3,8
Huawei,Ascend D1,Android,1,210.0,True,Li-Ion,1800,2,1.5,8,1.3,8
Huawei,Ascend D quad XL,Android,1,260.0,False,Li-Po,2600,4,1.4,8,1.3,8
Huawei,Ascend D quad,Android,1,290.0,True,Li-Ion,1800,4,1.5,8,1.3,8
Huawei,Ascend P1s,Android,1,260.0,False,Li-Ion,1800,2,1.5,8,1.3,4
Huawei,M886 Mercury,Android,512,110.0,True,Li-Po,1900,1,1.4,8,VGA,4
Huawei,MediaPad,Android,1,150.0,False,Li-Po,4100,2,1.2,5,1.3,8
Huawei,MediaPad S7-301w,Android,1,160.0,False,Li-Po,4100,2,1.2,5,1.3,8
Huawei,U8520 Duplex,Android,256,110.0,True,Li-Ion,1500,1,0.6,3.15,VGA,512
Huawei,U8860 Honor,Android,512,130.0,True,Li-Ion,1930,1,1.4,8,VGA,4
Huawei,U8850 Vision,Android,512,80.0,False,Li-Ion,1400,1,1.0,5,VGA,2
Huawei,U8800 Pro,Android,512,70.0,True,Li-Po,1500,1,1.0,5,No,4
Huawei,U9000 IDEOS X6,Android,512,90.0,True,Li-Ion,1400,1,1.0,5,VGA,2
Huawei,U8800 IDEOS X5,Android,512,100.0,True,Li-Po,1500,1,0.8,5,No,4
Huawei,U8510 IDEOS X3,Android,256,100.0,True,Li-Po,1200,1,0.6,3.15,VGA,512
Huawei,IDEOS S7,Android,256,70.0,False,Li-Ion,2200,1,1.0,2,No,8
i-mate,Ultimate 9502,Microsoft,128,410.0,True,Li-Po,1620,1,0.4,3.15,VGA,256
i-mate,Ultimate 8502,Microsoft,128,200.0,True,Li-Ion,1530,1,0.4,2,No,256
Intex,IRist Smartwatch,Android,512,160.0,False,Li-Ion,600,2,1.2,5,No,4
Jolla,Jolla C,Sailfish,2,170.0,True,Li-Ion,2500,4,1.3,8,2,16
Jolla,Jolla,Sailfish,1,180.0,True,Li-Ion,2100,2,1.4,8,2,16
Karbonn,Sparkle V,Android,1,80.0,True,Li-Ion,1700,4,1.3,5,2,4
Karbonn,Titanium S1 Plus,Android,1,80.0,,Li-Ion,1500,4,1.2,5,VGA,4
